event_id,word_idx,word,start,end,pos,is_content,pos_class,surprisal,surprisal_class,sentence_idx,sentence_id,sentence_onset
5290,6597,Mater,2893.811,2894.6199999999985,NNP,1,0,23.60932445526123,2,979,979,False
5291,6598,is,2894.613907348243,2895.0368051118203,VBZ,1,1,8.252819061279297,1,979,979,False
5292,6599,there,2895.035559105432,2896.07249201278,RB,1,3,8.800777435302734,1,979,979,False
5293,6601,Wait,2896.3494568690094,2896.577539936101,VB,1,1,11.802652359008787,1,980,980,True
5294,6603,You,2896.84,2897.03,PRP,0,4,5.032293796539307,1,981,981,True
5295,6604,mean,2897.031,2897.2176357827475,VBP,1,1,4.531818389892578,1,981,981,False
5296,6605,secret,2897.2122044728435,2897.586102236421,JJ,1,2,15.16640281677246,2,981,981,False
5297,6606,agents,2897.580712460064,2897.990159744409,NNS,1,0,6.469161510467529,1,981,981,False
5298,6608,You,2898.09,2898.26,PRP,0,4,4.526368618011475,1,982,982,True
5299,6609,guys,2898.261,2898.6399999999994,NNS,1,0,8.342076301574707,1,982,982,False
5300,6610,are,2898.642172523962,2898.7509265175704,VBP,1,1,2.4753124713897705,1,982,982,False
5301,6611,spies,2898.7513738019184,2899.414089456869,NNS,1,0,6.868256568908691,1,982,982,False
5302,6613,Holley,2899.54,2899.81,JJ,1,2,23.991469383239743,2,983,983,True
5303,6614,in,2899.811,2899.879999999999,IN,0,4,8.556327819824219,1,983,983,False
5304,6615,how,2900.0,2900.07,WRB,0,4,12.587563514709473,1,983,983,False
5305,6616,many,2900.071,2900.3,JJ,1,2,4.242194175720215,1,983,983,False
5306,6617,makes,2900.301,2900.5899999999992,VBZ,1,1,12.78170680999756,1,983,983,False
5307,6618,and,2900.5909999999994,2900.7,CC,0,4,3.222583293914795,1,983,983,False
5308,6619,models,2900.701,2901.0599999999995,NNS,1,0,1.218931794166565,0,983,983,False
5309,6620,did,2901.0910000000003,2901.25,VBD,1,1,6.094630718231201,1,983,983,False
5310,6621,this,2901.251,2901.43,DT,0,4,5.502945899963379,1,983,983,False
5311,6622,type,2901.431,2901.619999999999,NN,1,0,9.410089492797852,1,983,983,False
5312,6623,of,2901.620999999999,2901.719999999999,IN,0,4,0.3141048848628998,0,983,983,False
5313,6624,engine,2901.720999999999,2902.029999999999,NN,1,0,13.771183967590332,2,983,983,False
5314,6625,appear,2902.0309999999986,2902.469999999999,VBP,1,1,9.786114692687988,1,983,983,False
5315,6627,It,2902.66,2902.76,PRP,0,4,5.987281322479248,1,984,984,True
5316,6628,was,2902.760383386581,2902.923162939297,VBD,1,1,3.0361971855163574,1,984,984,False
5317,6629,standard,2902.9274440894555,2903.51,JJ,1,2,11.293866157531738,1,984,984,False
5318,6630,in,2903.511,2903.7084664536737,IN,0,4,4.125540733337402,1,984,984,False
5319,6631,seven,2903.709466453675,2904.3,CD,0,4,15.202829360961914,2,984,984,False
5320,6632,models,2904.301,2904.7356869009586,NNS,1,0,5.850144863128662,1,984,984,False
5321,6633,over,2904.739881789138,2905.0552715654967,IN,0,4,8.583410263061523,1,984,984,False
5322,6634,twelve,2905.096261980831,2905.438498402554,CD,0,4,8.958049774169922,1,984,984,False
5323,6635,year,2905.4408945686896,2905.5920127795503,NN,1,0,8.805953025817871,1,984,984,False
5324,6636,period,2905.6600000000003,2906.1133226837064,NN,1,0,4.293117046356201,1,984,984,False
5325,6638,At,2906.191,2906.3516613418533,RB,1,3,8.48651123046875,1,985,985,True
5326,6639,least,2906.3462715654964,2906.736517571885,RBS,1,3,3.593961715698242,1,985,985,False
5327,6640,thirty,2906.9712460063897,2907.303194888179,CD,0,4,8.86158275604248,1,985,985,False
5328,6641,five,2907.4057507987222,2907.6185303514376,CD,0,4,6.84964656829834,1,985,985,False
5329,6642,thousand,2907.801916932908,2908.253035143769,CD,0,4,7.929286479949951,1,985,985,False
5330,6643,cars,2908.297805111821,2908.75,NNS,1,0,5.496454238891602,1,985,985,False
5331,6644,were,2908.751,2908.88,VBD,1,1,0.9383277297019958,0,985,985,False
5332,6645,made,2908.881,2909.0699999999983,VBN,1,1,3.010626077651977,1,985,985,False
5333,6646,with,2909.121,2909.26,IN,0,4,4.818779468536377,1,985,985,False
5334,6647,this,2909.261,2909.3899999999994,DT,0,4,1.7665257453918457,0,985,985,False
5335,6648,engine,2909.391,2909.69,NN,1,0,2.2349629402160645,1,985,985,False
5336,6650,You,2910.07,2910.33,PRP,0,4,9.339187622070312,1,986,986,True
5337,6652,pretty,2910.560223642172,2910.981373801917,RB,1,3,7.133346557617188,1,986,986,False
5338,6654,Yes,2911.220447284345,2911.3904472843456,UH,0,4,9.159719467163086,1,987,987,True
5339,6655,alright,2911.3922044728447,2911.6099999999988,UH,0,4,18.73608589172364,2,987,987,False
5340,6657,Thank,2911.671,2911.926677316296,VBP,1,1,8.405824661254883,1,988,988,True
5341,6658,you,2911.930127795528,2912.025271565496,PRP,0,4,0.1300149261951446,0,988,988,False
5342,6660,And,2912.2172523961667,2912.482268370607,CC,0,4,5.432335376739502,1,989,989,True
5343,6661,so,2912.551884984026,2913.4169329073484,RB,1,3,6.371703624725342,1,989,989,False
5344,6662,nice,2913.75,2914.658722044728,JJ,1,2,11.661836624145508,1,989,989,False
5345,6664,Just,2914.516932907349,2914.6412460063907,RB,1,3,7.59553861618042,1,990,990,True
5346,6665,pay,2914.69975399361,2914.92,VB,1,1,10.736515998840332,1,990,990,False
5347,6666,attention,2914.921,2915.479169329075,NN,1,0,1.434274673461914,0,990,990,False
5348,6668,This,2916.04,2916.23,DT,0,4,5.998476982116699,1,991,991,True
5349,6669,seems,2916.2344408945687,2916.574025559106,VBZ,1,1,8.103240013122559,1,991,991,False
5350,6670,like,2916.5709999999995,2916.7499999999995,IN,0,4,1.4356529712677002,0,991,991,False
5351,6671,a,2916.7499999999995,2916.799999999999,DT,0,4,1.0984776020050049,0,991,991,False
5352,6672,dead,2916.911000000001,2917.049999999999,JJ,1,2,11.610852241516112,1,991,991,False
5353,6673,end,2917.050999999999,2917.2799999999984,NN,1,0,1.5206009149551392,0,991,991,False
5354,6675,If,2918.72,2918.89,IN,0,4,5.699629783630371,1,992,992,True
5355,6676,there,2918.891,2919.01,EX,0,4,5.424349308013916,1,992,992,False
5356,6677,was,2919.011,2919.13,VBD,1,1,3.367241382598877,1,992,992,False
5357,6678,something,2919.131,2919.399999999999,NN,1,0,5.42442512512207,1,992,992,False
5358,6679,in,2919.4009999999994,2919.5199999999995,IN,0,4,5.339752674102783,1,992,992,False
5359,6680,the,2919.521,2919.569999999999,DT,0,4,1.9254387617111208,1,992,992,False
5360,6681,photo,2919.6510000000007,2919.99,NN,1,0,11.583237648010254,1,992,992,False
5361,6682,that,2920.0510000000004,2920.14,WDT,0,4,2.003075122833252,1,992,992,False
5362,6683,could,2920.2000000000003,2920.3299999999995,MD,0,4,5.249388694763184,1,992,992,False
5363,6684,narrow,2920.331,2920.5999999999995,VB,1,1,15.018194198608398,2,992,992,False
5364,6685,this,2920.6610000000005,2920.809999999999,DT,0,4,4.2558770179748535,1,992,992,False
5365,6686,down,2920.8810000000003,2921.069999999999,RP,0,4,0.5644363164901733,0,992,992,False
5366,6687,a,2921.070999999999,2921.1399999999985,DT,0,4,2.3597302436828613,1,992,992,False
5367,6688,bit,2921.211,2921.399999999999,NN,1,0,0.579260528087616,0,992,992,False
5368,6689,I,2921.4009999999994,2921.62,PRP,0,4,5.713845729827881,1,992,992,False
5369,6691,be,2921.621,2921.74,VBP,1,1,1.745413303375244,0,992,992,False
5370,6692,a,2921.7409999999995,2921.81,DT,0,4,2.952296257019043,1,992,992,False
5371,6693,lot,2921.811,2921.97,NN,1,0,5.708113193511963,1,992,992,False
5372,6694,happier,2921.970999999999,2922.3599999999988,JJR,1,2,4.70683479309082,1,992,992,False
5373,6696,You,2922.6076357827487,2922.81,PRP,0,4,6.720804691314697,1,993,993,True
5374,6697,might,2922.811,2923.1,MD,0,4,5.478304386138916,1,993,993,False
5375,6698,not,2923.101,2923.339999999999,RB,1,3,3.785491466522217,1,993,993,False
5376,6699,be,2923.4210000000003,2923.61,VB,1,1,3.0495567321777344,1,993,993,False
5377,6700,happy,2923.611,2924.01,JJ,1,2,7.230307579040527,1,993,993,False
5378,6701,but,2924.011,2924.1399999999985,CC,0,4,5.312481880187988,1,993,993,False
5379,6702,I,2924.1409999999983,2924.2699999999995,PRP,0,4,3.136484146118164,1,993,993,False
5380,6703,bet,2924.3310000000006,2924.55,VBP,1,1,7.528905391693115,1,993,993,False
5381,6704,this,2924.551,2924.729999999999,DT,0,4,6.786066055297852,1,993,993,False
5382,6705,feller,2924.8210000000013,2925.13,NN,1,0,20.469342708587646,2,993,993,False
5383,6706,is,2925.131,2925.379999999999,VBZ,1,1,2.12400484085083,1,993,993,False
5384,6708,See,2925.64,2925.84,VB,1,1,9.515274047851562,1,994,994,True
5385,6709,how,2925.8409999999994,2926.08,WRB,0,4,6.065908908843994,1,994,994,False
5386,6710,he,2926.081,2926.1799999999994,PRP,0,4,4.711411476135254,1,994,994,False
5387,6712,had,2926.180999999999,2926.3699999999985,VBD,1,1,9.974897384643556,1,994,994,False
5388,6713,most,2926.3709999999987,2926.659999999998,JJS,1,2,10.387951850891112,1,994,994,False
5389,6714,of,2926.741,2926.81,IN,0,4,0.0990381389856338,0,994,994,False
5390,6715,his,2926.8078051118214,2926.926805111821,PRP$,0,4,1.5515358448028564,0,994,994,False
5391,6716,parts,2926.931,2927.27,NNS,1,0,11.34622573852539,1,994,994,False
5392,6717,replaced,2927.271,2927.76,VBD,1,1,5.474670886993408,1,994,994,False
5393,6719,And,2927.93,2928.0399999999995,CC,0,4,6.034926414489746,1,995,995,True
5394,6720,see,2928.041,2928.209999999999,VB,1,1,9.21590518951416,1,995,995,False
5395,6721,all,2928.211,2928.3599999999988,DT,0,4,7.619448184967041,1,995,995,False
5396,6722,them,2928.3599999999965,2928.519999999999,PRP,0,4,11.81302261352539,1,995,995,False
5397,6723,boxes,2928.5810000000006,2928.9299999999994,VBZ,1,1,15.872438430786133,2,995,995,False
5398,6724,over,2928.930999999999,2929.1799999999994,RB,1,3,8.044544219970703,1,995,995,False
5399,6725,there,2929.180999999999,2929.4399999999987,RB,1,3,3.1217002868652344,1,995,995,False
5400,6727,Them,2929.674121405751,2929.938977635783,PRP,0,4,13.138166427612305,1,996,996,True
5401,6729,all,2929.946645367413,2930.16,DT,0,4,4.206116676330566,1,996,996,False
5402,6730,original,2930.161,2930.6180511182115,JJ,1,2,10.464242935180664,1,996,996,False
5403,6731,parts,2930.6957284345035,2931.175015974441,NNS,1,0,5.155697822570801,1,996,996,False
5404,6733,They,2931.2968051118214,2931.486805111821,PRP,0,4,4.830986499786377,1,997,997,True
5405,6734,ai,2931.491,2931.756517571885,VBP,1,1,11.08558177947998,1,997,997,False
5406,6736,easy,2931.7639073482424,2932.21,JJ,1,2,9.09568977355957,1,997,997,False
5407,6737,to,2932.211,2932.33,TO,0,4,0.8138080835342407,0,997,997,False
5408,6738,come,2932.331,2932.65,VB,1,1,5.802067279815674,1,997,997,False
5409,6739,by,2932.651,2932.8448562300323,IN,0,4,0.0861078798770904,0,997,997,False
5410,6741,Rare,2932.995559105431,2933.1884664536747,JJ,1,2,12.970800399780272,1,998,998,True
5411,6742,parts,2933.2501693290737,2933.82,NNS,1,0,7.57379150390625,1,998,998,False
5412,6744,That,2934.104728434505,2934.384728434505,DT,0,4,6.860505104064941,1,999,999,True
5413,6746,something,2934.3801916932907,2934.86214057508,NN,1,0,8.32748794555664,1,999,999,False
5414,6747,we,2934.865814696486,2934.991373801917,PRP,0,4,3.39458966255188,1,999,999,False
5415,6748,can,2934.998051118211,2935.21,MD,0,4,4.232872486114502,1,999,999,False
5416,6749,track,2935.211,2935.62,VB,1,1,11.182427406311035,1,999,999,False
5417,6751,Exactly,2935.672619808307,2936.49,RB,1,3,13.590750694274902,2,1000,1000,True
5418,6753,Well,2938.23,2938.44,UH,0,4,9.49888038635254,1,1001,1001,True
5419,6754,done,2938.4441948881786,2938.673194888179,VBN,1,1,6.32160758972168,1,1001,1001,False
5420,6755,Mater,2938.671,2938.989872204473,NNP,1,0,20.343969345092773,2,1001,1001,False
5421,6757,I,2938.984025559105,2939.085143769968,PRP,0,4,4.7868757247924805,1,1002,1002,True
5422,6758,would,2939.083067092651,2939.256389776358,MD,0,4,6.104800701141357,1,1002,1002,False
5423,6759,never,2939.2505431309914,2939.598051118211,RB,1,3,6.193253517150879,1,1002,1002,False
5424,6760,have,2939.599051118212,2939.7452715654954,VB,1,1,3.386027812957764,1,1002,1002,False
5425,6761,seen,2939.746271565496,2940.07,VBN,1,1,7.356803894042969,1,1002,1002,False
5426,6762,that,2940.071,2940.29015974441,IN,0,4,2.583624601364136,1,1002,1002,False
5427,6764,I,2940.613194888179,2940.713194888179,PRP,0,4,3.481207132339477,1,1003,1003,True
5428,6765,know,2940.715654952077,2940.899680511182,VBP,1,1,5.314065456390381,1,1003,1003,False
5429,6766,of,2940.900958466454,2940.9753993610234,IN,0,4,7.691221237182617,1,1003,1003,False
5430,6767,a,2940.972204472844,2941.031789137381,DT,0,4,3.240897417068481,1,1003,1003,False
5431,6768,black,2941.070287539936,2941.2148562300304,JJ,1,2,10.619565963745115,1,1003,1003,False
5432,6769,market,2941.290734824281,2941.638658146965,NN,1,0,6.576217651367188,1,1003,1003,False
5433,6770,parts,2941.758753993612,2942.13,NNS,1,0,16.65058708190918,2,1003,1003,False
5434,6771,dealer,2942.131,2942.391948881789,NN,1,0,3.41265082359314,1,1003,1003,False
5435,6772,in,2942.4716613418527,2942.55,IN,0,4,2.838908672332764,1,1003,1003,False
5436,6773,Paris,2942.625143769968,2942.9380511182108,NNP,1,0,9.871572494506836,1,1003,1003,False
5437,6774,a,2942.9329073482427,2942.995686900959,DT,0,4,10.30998706817627,1,1003,1003,False
5438,6775,treacherous,2943.13,2943.61,JJ,1,2,23.912818908691406,2,1003,1003,False
5439,6776,lowlife,2943.611,2944.09,NN,1,0,18.143964290618896,2,1003,1003,False
5440,6777,but,2944.16,2944.24,CC,0,4,5.87049674987793,1,1003,1003,False
5441,6778,he,2944.23642172524,2944.4108626198085,PRP,0,4,3.726733922958374,1,1003,1003,False
5442,6780,the,2944.4108626198085,2944.5608626198086,DT,0,4,5.856978416442871,1,1003,1003,False
5443,6781,only,2944.6118306709263,2945.02,JJ,1,2,2.7997829914093018,1,1003,1003,False
5444,6782,car,2945.021,2945.36,NN,1,0,10.793890953063965,1,1003,1003,False
5445,6783,in,2945.361,2945.47,IN,0,4,5.019493103027344,1,1003,1003,False
5446,6784,the,2945.476038338658,2945.584504792332,DT,0,4,1.2355024814605713,0,1003,1003,False
5447,6785,world,2945.584664536741,2945.834664536741,NN,1,0,1.419931411743164,0,1003,1003,False
5448,6786,who,2946.0191693290744,2946.1244408945686,WP,0,4,5.034372806549072,1,1003,1003,False
5449,6787,can,2946.1292971246007,2946.24,MD,0,4,2.610939741134644,1,1003,1003,False
5450,6788,tell,2946.2409999999995,2946.439999999999,VB,1,1,5.778090476989746,1,1003,1003,False
5451,6789,us,2946.441,2946.639999999999,PRP,0,4,3.720341444015503,1,1003,1003,False
5452,6790,whose,2946.77,2946.95,WP$,0,4,10.002604484558104,1,1003,1003,False
5453,6791,engine,2946.951,2947.385143769968,NN,1,0,7.257408142089844,1,1003,1003,False
5454,6792,this,2947.3792651757194,2947.5383067092657,DT,0,4,8.826519966125488,1,1003,1003,False
5455,6793,is,2947.543130990415,2947.780511182108,VBZ,1,1,1.2005460262298584,0,1003,1003,False
5456,6795,Mater,2948.137923322685,2948.47568690096,NNP,1,0,20.14891624450684,2,1004,1004,True
5457,6797,What,2948.600638977636,2948.800638977636,WP,0,4,8.819815635681152,1,1005,1005,True
5458,6798,would,2948.7987220447285,2948.888977635783,MD,0,4,6.498412609100342,1,1005,1005,False
5459,6799,you,2948.891373801917,2948.9678913738016,PRP,0,4,1.8212155103683472,1,1005,1005,False
5460,6800,say,2948.9637380191703,2949.23,VB,1,1,3.45221209526062,1,1005,1005,False
5461,6801,to,2949.231,2949.292492012779,IN,0,4,2.063617706298828,1,1005,1005,False
5462,6802,setting,2949.29349201278,2949.6420766773167,VBG,1,1,18.192115783691406,2,1005,1005,False
5463,6803,up,2949.636686900959,2949.7605431309908,RP,0,4,1.6821691989898682,0,1005,1005,False
5464,6804,an,2949.852907348242,2949.9192971246,DT,0,4,3.854840278625488,1,1005,1005,False
5465,6805,informal,2949.92349201278,2950.40249201278,JJ,1,2,10.657690048217772,1,1005,1005,False
5466,6806,task,2950.435440894569,2950.792076677317,NN,1,0,12.85780906677246,1,1005,1005,False
5467,6807,force,2950.852332268369,2951.074440894569,NN,1,0,0.861842930316925,0,1005,1005,False
5468,6808,on,2951.081,2951.26,IN,0,4,3.616804599761963,1,1005,1005,False
5469,6809,this,2951.261,2951.46,DT,0,4,2.402866840362549,1,1005,1005,False
5470,6810,one,2951.4552715654954,2951.606677316295,NN,1,0,5.092100143432617,1,1005,1005,False
5471,6812,Wait,2952.0,2952.12249201278,VB,1,1,13.127752304077148,1,1006,1006,True
5472,6814,What,2952.46,2952.762236421726,WP,0,4,3.933976411819458,1,1007,1007,True
5473,6816,You,2952.96,2953.07,PRP,0,4,4.3019185066223145,1,1008,1008,True
5474,6817,obviously,2953.07,2953.48,RB,1,3,12.189784049987791,1,1008,1008,False
5475,6818,have,2953.479999999999,2953.6199999999976,VBP,1,1,3.3753552436828613,1,1008,1008,False
5476,6819,plenty,2953.7810000000013,2953.9999999999995,NN,1,0,8.624125480651855,1,1008,1008,False
5477,6820,of,2954.001,2954.0599999999995,IN,0,4,0.148765280842781,0,1008,1008,False
5478,6821,experience,2954.0609999999992,2954.669999999999,NN,1,0,3.275951385498047,1,1008,1008,False
5479,6822,in,2954.671,2954.779999999999,IN,0,4,2.120533943176269,1,1008,1008,False
5480,6823,the,2954.780999999999,2954.86,DT,0,4,3.2368996143341064,1,1008,1008,False
5481,6824,field,2954.8609999999994,2955.169999999999,NN,1,0,1.5987913608551023,0,1008,1008,False
5482,6826,Oh,2955.309904153354,2955.47019169329,UH,0,4,8.886324882507324,1,1009,1009,True
5483,6827,yeah,2955.467645367412,2955.820830670927,UH,0,4,4.438929557800293,1,1009,1009,False
5484,6828,I,2955.821830670927,2955.869169329075,PRP,0,4,7.381551265716553,1,1009,1009,False
5485,6829,live,2955.865814696486,2956.049840255591,VBP,1,1,11.328585624694824,1,1009,1009,False
5486,6830,right,2956.101,2956.404025559106,RB,1,3,7.530941009521484,1,1009,1009,False
5487,6831,next,2956.4316613418546,2956.7752715654974,RB,1,3,2.235324144363404,1,1009,1009,False
5488,6832,to,2956.830584664536,2956.95,IN,0,4,2.890376806259156,1,1009,1009,False
5489,6833,one,2956.951,2957.31428115016,CD,0,4,4.091834545135498,1,1009,1009,False
5490,6835,I,2958.2990415335457,2958.48,PRP,0,4,3.039841890335083,1,1010,1010,True
5491,6836,do,2958.481,2958.64,VBP,1,1,5.919193744659424,1,1010,1010,False
5492,6838,know,2958.641,2958.8576357827487,VB,1,1,1.7815908193588257,1,1010,1010,False
5493,6839,Finn,2958.8650255591056,2959.212108626198,NNP,1,0,20.172075271606445,2,1010,1010,False
5494,6841,I,2959.56,2959.7,PRP,0,4,2.0141544342041016,1,1011,1011,True
5495,6842,ai,2959.701,2959.809297124602,VBP,1,1,11.283547401428224,1,1011,1011,False
5496,6844,exactly,2959.81349201278,2960.264440894569,RB,1,3,8.849628448486328,1,1011,1011,False
5497,6845,been,2960.362204472843,2960.54,VBN,1,1,7.397963523864746,1,1011,1011,False
5498,6846,much,2960.541,2960.9,JJ,1,2,8.036888122558594,1,1011,1011,False
5499,6847,help,2960.901,2961.1565175718856,NN,1,0,7.62757682800293,1,1011,1011,False
5500,6848,to,2961.248466453674,2961.309999999999,IN,0,4,2.9059691429138184,1,1011,1011,False
5501,6849,anybody,2961.3094664536748,2961.9188817891386,NN,1,0,6.133949279785156,1,1011,1011,False
5502,6850,recently,2961.971,2962.529744408946,RB,1,3,10.21838665008545,1,1011,1011,False
5503,6852,You,2962.83,2962.96,PRP,0,4,7.283806800842285,1,1012,1012,True
5504,6854,helping,2962.961,2963.2697124600645,VBG,1,1,10.63007926940918,1,1012,1012,False
5505,6855,me,2963.341,2963.6088817891377,PRP,0,4,1.2599934339523315,0,1012,1012,False
5506,6857,Please,2964.051948881789,2964.418051118211,UH,0,4,8.09836196899414,1,1013,1013,True
5507,6858,Mater,2964.47975399361,2964.798626198083,NNP,1,0,22.993786811828613,2,1013,1013,False
5508,6860,Well,2965.13,2965.59587859425,UH,0,4,9.166959762573242,1,1014,1014,True
5509,6861,okay,2965.867220447285,2966.517220447285,UH,0,4,8.842989921569824,1,1014,1014,False
5510,6863,But,2966.91,2967.040830670927,CC,0,4,5.838433265686035,1,1015,1015,True
5511,6864,you,2967.035440894569,2967.2144408945696,PRP,0,4,3.929149627685547,1,1015,1015,False
5512,6865,know,2967.211,2967.509999999999,VBP,1,1,2.7959370613098145,1,1015,1015,False
5513,6866,I,2967.5109999999986,2967.639999999998,PRP,0,4,2.937074422836304,1,1015,1015,False
5514,6868,just,2967.7124600638977,2967.995527156549,RB,1,3,1.7607359886169434,0,1015,1015,False
5515,6869,a,2967.996805111821,2968.0372204472847,DT,0,4,4.582836627960205,1,1015,1015,False
5516,6870,tow,2968.106389776358,2968.38,NN,1,0,3.0808656215667725,1,1015,1015,False
5517,6871,truck,2968.381,2968.6617891373803,NN,1,0,15.553170204162598,2,1015,1015,False
5518,6872,right,2968.745856230033,2969.083322683706,JJ,1,2,1.7045612335205078,0,1015,1015,False
5519,6874,Right,2969.54,2970.1056869009576,UH,0,4,6.587395191192627,1,1016,1016,True
5520,6876,And,2970.35,2970.51,CC,0,4,4.29877233505249,1,1017,1017,True
5521,6877,I,2970.5109999999995,2970.659999999998,PRP,0,4,1.6295450925827026,0,1017,1017,False
5522,6879,just,2970.741,2970.97,RB,1,3,1.6723178625106812,0,1017,1017,False
5523,6880,in,2970.97,2971.12750798722,IN,0,4,3.022050142288208,1,1017,1017,False
5524,6881,the,2971.1294345047927,2971.311373801916,DT,0,4,7.413547992706299,1,1017,1017,False
5525,6882,import,2971.4313099041524,2971.645047923322,NN,1,0,2.5468969345092773,1,1017,1017,False
5526,6883,export,2971.64536741214,2972.082747603833,NN,1,0,18.490890502929688,2,1017,1017,False
5527,6884,business,2972.1651437699684,2972.574025559106,NN,1,0,11.773005485534668,1,1017,1017,False
5528,6886,Siddeley,2972.95,2973.39,NNP,1,0,31.875712394714355,2,1018,1018,True
5529,6888,Yes,2973.69,2973.864856230032,UH,0,4,7.185300350189209,1,1019,1019,True
5530,6889,Finn,2973.859466453675,2974.154440894569,NNP,1,0,20.1882266998291,2,1019,1019,False
5531,6891,Paris,2974.556805111821,2975.1453993610226,NNP,1,0,16.850746154785156,2,1020,1020,True
5532,6893,Yeah,2976.046805111821,2976.352236421725,UH,0,4,7.157100200653076,1,1021,1021,True
5533,6894,two,2976.383386581469,2976.5333865814696,CD,0,4,12.645536422729492,1,1021,1021,False
5534,6895,of,2976.5367412140577,2976.6463258785943,IN,0,4,3.5785369873046875,1,1021,1021,False
5535,6896,them,2976.6421725239616,2976.8805111821084,PRP,0,4,1.539399266242981,0,1021,1021,False
5536,6897,suites,2976.8881789137376,2977.376677316294,NNS,1,0,19.64400863647461,2,1021,1021,False
5537,6898,for,2977.3801916932907,2977.4726837060707,IN,0,4,5.523226737976074,1,1021,1021,False
5538,6899,me,2977.4780511182107,2977.6480511182112,PRP,0,4,3.738170862197876,1,1021,1021,False
5539,6900,too,2977.693779552716,2977.9497444089457,RB,1,3,7.857356548309326,1,1021,1021,False
5540,6901,Sid,2977.9872204472845,2978.3928115015983,VB,1,1,16.82423973083496,2,1021,1021,False
5541,6903,Y'know,2978.875399361022,2979.0829073482428,UH,0,4,12.991265147924423,1,1022,1022,True
5542,6904,I,2979.249201277956,2979.442971246007,PRP,0,4,4.433082580566406,1,1022,1022,False
5543,6905,always,2979.450479233227,2979.59392971246,RB,1,3,6.562116146087647,1,1022,1022,False
5544,6906,wanted,2979.598051118212,2979.86,VBD,1,1,3.70668363571167,1,1022,1022,False
5545,6907,to,2979.865814696486,2979.9338658146967,TO,0,4,0.5823802351951599,0,1022,1022,False
5546,6908,be,2980.005600638977,2980.1644408945685,VB,1,1,3.107163667678833,1,1022,1022,False
5547,6909,a,2980.171830670927,2980.2144408945687,DT,0,4,1.7301915884017944,0,1022,1022,False
5548,6910,spy,2980.215440894568,2980.775047923322,NN,1,0,8.34244441986084,1,1022,1022,False
5549,6912,Really,2980.961661341853,2981.309584664537,RB,1,3,9.634910583496094,1,1023,1023,True
5550,6914,Me,2981.830670926518,2981.9913738019177,PRP,0,4,10.645604133605955,1,1024,1024,True
5551,6915,too,2982.038338658147,2982.3960063897766,RB,1,3,1.7298953533172607,0,1024,1024,False
5552,6917,Afterburners,2982.773162939297,2983.446645367412,NNS,1,0,28.6154899597168,2,1025,1025,True
5553,6918,sir,2983.44,2983.79,NN,1,0,14.356532096862791,2,1025,1025,False
5554,6920,Is,2984.0,2984.23,VBZ,1,1,8.1695556640625,1,1026,1026,True
5555,6921,there,2984.231,2984.48,EX,0,4,4.014324188232422,1,1026,1026,False
5556,6922,any,2984.481,2984.682076677317,DT,0,4,2.964742660522461,1,1026,1026,False
5557,6923,other,2984.6830766773182,2984.9368051118213,JJ,1,2,4.32613468170166,1,1026,1026,False
5558,6924,way,2984.941,2985.1508306709256,NN,1,0,1.7308125495910645,0,1026,1026,False
5559,6926,Once,3016.4947284345044,3016.714728434504,IN,0,4,16.874422073364258,2,1027,1027,True
5560,6927,we,3016.711,3016.870000000002,PRP,0,4,6.071362018585205,1,1027,1027,False
5561,6929,inside,3016.8699999999944,3017.2999999999984,RB,1,3,7.803609371185303,1,1027,1027,False
5562,6930,stay,3017.340999999999,3017.629999999999,VBP,1,1,18.3596420288086,2,1027,1027,False
5563,6931,close,3017.6910000000007,3018.0599999999995,RB,1,3,6.930688381195068,1,1027,1027,False
5564,6933,Do,3018.121000000001,3018.26,VBP,1,1,5.480384349822998,1,1028,1028,True
5565,6935,bother,3018.301,3018.56,VB,1,1,8.349254608154297,1,1028,1028,False
5566,6936,checking,3018.561,3018.97,VBG,1,1,7.295523166656494,1,1028,1028,False
5567,6937,VIN,3018.971,3019.2,NNP,1,0,22.20134210586548,2,1028,1028,False
5568,6938,numbers,3019.201,3019.6144408945684,NNS,1,0,4.114197254180908,1,1028,1028,False
5569,6939,with,3019.6122460063903,3019.6992971246004,IN,0,4,6.807159900665283,1,1028,1028,False
5570,6940,criminal,3019.7865591054315,3020.11,JJ,1,2,15.586167335510254,2,1028,1028,False
5571,6941,records,3020.111,3020.58,NNS,1,0,3.465318441390991,1,1028,1028,False
5572,6943,They,3020.581,3020.74,PRP,0,4,5.354710102081299,1,1029,1029,True
5573,6945,all,3020.741,3020.89124600639,DT,0,4,4.588792324066162,1,1029,1029,False
5574,6946,dodgy,3020.961661341853,3021.211661341853,VBP,1,1,14.310697588138282,2,1029,1029,False
5575,6947,here,3021.309904153354,3021.5099041533545,RB,1,3,11.107341766357422,1,1029,1029,False
5576,6949,No,3021.70607028754,3021.866773162939,DT,0,4,7.836253643035889,1,1030,1030,True
5577,6950,VIN,3021.9009584664536,3022.044568690096,NNP,1,0,9.562025740742683,1,1030,1030,False
5578,6951,scans,3022.038338658147,3022.3969648562306,NNS,1,0,10.35043239593506,1,1030,1030,False
5579,6952,got,3022.450479233228,3022.6292332268395,VBD,1,1,15.133112907409668,2,1030,1030,False
5580,6953,it,3022.626198083067,3022.8028753993617,PRP,0,4,7.339393138885498,1,1030,1030,False
